	datetime	chl	turb	cDOM
0	2025-09-03 17:29:47	13.237	0.01210128	369.5115
1	2025-09-03 17:29:48	13.237	0.01210128	369.5115
2	2025-09-03 17:29:49	13.2492	0.01210128	369.5115
3	2025-09-03 17:29:50	13.237	0.01210128	369.5115
4	2025-09-03 17:29:52	13.237	0.01210128	369.5115
5	2025-09-03 17:29:53	13.2614	0.01210128	369.5115
6	2025-09-03 17:39:46	1.2444000000000002	0.000643622	-0.181
7	2025-09-03 17:39:48	1.1956	0.000655486	-0.181
8	2025-09-03 17:39:49	1.2444000000000002	0.00063769	-0.724
9	2025-09-03 17:39:50	1.1834	0.000738534	-0.724
10	2025-09-03 17:39:51	1.4274	0.000616928	-0.724
11	2025-09-03 17:39:52	1.2688000000000001	0.000590234	-1.0859999999999999
12	2025-09-03 17:49:46	1.098	0.000613962	-0.5429999999999999
13	2025-09-03 17:49:48	1.2810000000000001	0.000705908	-0.4525
14	2025-09-03 17:49:49	1.1346	0.000584302	-0.5429999999999999
15	2025-09-03 17:49:50	1.2444000000000002	0.0006881120000000001	-0.724
16	2025-09-03 17:49:51	1.1712	0.00065252	-0.5429999999999999
17	2025-09-03 17:49:52	1.1712	0.0005872680000000001	-0.27149999999999996
18	2025-09-03 17:59:46	1.1834	0.000536846	-0.0905
19	2025-09-03 17:59:48	1.0248000000000002	0.0005872680000000001	-0.5429999999999999
20	2025-09-03 17:59:49	1.1834	0.000605064	-0.362
21	2025-09-03 17:59:50	1.1102	0.000581336	-0.5429999999999999
22	2025-09-03 17:59:51	1.22	0.000812684	-0.362
23	2025-09-03 17:59:52	1.0858	0.000880902	-0.4525
24	2025-09-03 18:09:46	1.098	0.000605064	-0.4525
25	2025-09-03 18:09:48	1.0370000000000001	0.000602098	-0.181
26	2025-09-03 18:09:49	0.9882000000000001	0.000513118	-0.724
27	2025-09-03 18:09:50	1.0248000000000002	0.000581336	-0.27149999999999996
28	2025-09-03 18:09:51	1.0126000000000002	0.000542778	-0.6335
29	2025-09-03 18:09:52	0.9638000000000001	0.0005754040000000001	-0.362
30	2025-09-03 18:19:46	1.0004	0.00050422	-0.5429999999999999
31	2025-09-03 18:19:48	1.0248000000000002	0.000542778	-0.5429999999999999
32	2025-09-03 18:19:49	0.9272	0.000510152	-0.4525
33	2025-09-03 18:19:50	0.9272	0.00051905	-0.6335
34	2025-09-03 18:19:51	1.0004	0.000836412	-0.5429999999999999
35	2025-09-03 18:19:52	1.098	0.000584302	-0.362
36	2025-09-03 18:29:46	1.0248000000000002	0.000596166	-0.5429999999999999
37	2025-09-03 18:29:48	0.9882000000000001	0.00054871	-0.4525
38	2025-09-03 18:29:49	1.2566000000000002	0.000584302	-0.5429999999999999
39	2025-09-03 18:29:50	1.098	0.000643622	-0.5429999999999999
40	2025-09-03 18:29:51	1.1468	0.000572438	-0.362
41	2025-09-03 18:29:52	1.1346	0.000539812	-0.5429999999999999
42	2025-09-03 18:39:46	1.1468	0.000610996	-0.362
43	2025-09-03 18:39:48	1.0858	0.000714806	-0.6335
44	2025-09-03 18:39:49	1.22	0.000551676	-0.27149999999999996
45	2025-09-03 18:39:50	1.0370000000000001	0.000628792	-0.6335
46	2025-09-03 18:39:51	1.0004	0.000714806	-0.4525
47	2025-09-03 18:39:52	1.0858	0.00062286	-0.6335
48	2025-09-03 18:49:46	0.9882000000000001	0.000699976	-0.5429999999999999
49	2025-09-03 18:49:48	1.159	0.000557608	-0.362
50	2025-09-03 18:49:49	1.098	0.000634724	-0.362
51	2025-09-03 18:49:50	1.3786	0.000522016	-0.4525
52	2025-09-03 18:49:51	1.1834	0.000753364	-0.181
53	2025-09-03 18:49:52	1.1712	0.00056354	-0.362
54	2025-09-03 18:59:46	1.159	0.000643622	-0.362
55	2025-09-03 18:59:48	1.159	0.000581336	-0.5429999999999999
56	2025-09-03 18:59:49	1.159	0.000774126	-0.5429999999999999
57	2025-09-03 18:59:50	1.098	0.000569472	-0.6335
58	2025-09-03 18:59:51	1.0126000000000002	0.000590234	-0.362
59	2025-09-03 18:59:52	1.098	0.0005309140000000001	-0.362
60	2025-09-03 19:09:46	1.1224	0.000613962	-0.362
61	2025-09-03 19:09:48	1.0736	0.000643622	-0.724
62	2025-09-03 19:09:49	1.0248000000000002	0.000702942	-0.4525
63	2025-09-03 19:09:50	1.1468	0.000610996	-0.5429999999999999
64	2025-09-03 19:09:51	1.1712	0.000545744	-0.4525
65	2025-09-03 19:09:52	1.1224	0.000542778	-0.6335
66	2025-09-03 19:19:46	0.915	0.000557608	-0.5429999999999999
67	2025-09-03 19:19:48	1.1102	0.000655486	-0.5429999999999999
68	2025-09-03 19:19:49	1.159	0.00060803	-0.6335
69	2025-09-03 19:19:50	1.1956	0.000542778	-0.5429999999999999
70	2025-09-03 19:19:51	1.1224	0.0007415	-0.6335
71	2025-09-03 19:19:52	0.9882000000000001	0.001672824	-0.4525
72	2025-09-03 19:29:46	1.1834	0.000679214	-0.4525
73	2025-09-03 19:29:48	1.22	0.000613962	-0.5429999999999999
74	2025-09-03 19:29:49	1.22	0.000634724	-0.5429999999999999
75	2025-09-03 19:29:50	1.1956	0.0005872680000000001	-0.4525
76	2025-09-03 19:29:51	1.159	0.000625826	-0.6335
77	2025-09-03 19:29:52	1.1346	0.000613962	-0.4525
78	2025-09-03 19:39:46	1.2444000000000002	0.000560574	-0.362
79	2025-09-03 19:39:48	1.1102	0.000560574	-0.362
80	2025-09-03 19:39:49	1.1224	0.000673282	-0.5429999999999999
81	2025-09-03 19:39:50	1.2322000000000002	0.000750398	-0.362
82	2025-09-03 19:39:51	1.2322000000000002	0.000527948	-0.724
83	2025-09-03 19:39:52	1.2444000000000002	0.000590234	-0.181
84	2025-09-03 19:49:46	1.1346	0.000560574	-0.6335
85	2025-09-03 19:49:48	1.0492000000000001	0.000602098	-0.5429999999999999
86	2025-09-03 19:49:49	1.1102	0.000536846	-0.6335
87	2025-09-03 19:49:50	1.2078	0.0006762480000000001	-0.5429999999999999
88	2025-09-03 19:49:51	1.2078	0.000602098	-0.362
89	2025-09-03 19:49:52	1.1712	0.000536846	-0.362
90	2025-09-03 19:59:46	1.0736	0.00056354	-0.5429999999999999
91	2025-09-03 19:59:48	1.098	0.0005309140000000001	-0.362
92	2025-09-03 19:59:49	1.0492000000000001	0.0005872680000000001	-0.27149999999999996
93	2025-09-03 19:59:50	1.0492000000000001	0.000685146	-0.4525
94	2025-09-03 19:59:51	1.0248000000000002	0.000735568	-0.4525
95	2025-09-03 19:59:52	1.1468	0.000857174	-0.4525
96	2025-09-03 20:09:46	0.9760000000000001	0.000557608	-0.4525
97	2025-09-03 20:09:48	0.9760000000000001	0.000522016	-0.4525
98	2025-09-03 20:09:49	1.1834	0.0006317580000000001	-0.5429999999999999
99	2025-09-03 20:09:50	1.0736	0.000513118	-0.4525
100	2025-09-03 20:09:51	1.0492000000000001	0.000685146	-0.6335
101	2025-09-03 20:09:52	0.8906000000000001	0.000596166	-0.4525
102	2025-09-03 20:19:46	1.1224	0.0006643840000000001	-0.362
103	2025-09-03 20:19:48	1.2444000000000002	0.0005754040000000001	-0.4525
104	2025-09-03 20:19:49	1.098	0.000516084	-0.4525
105	2025-09-03 20:19:50	1.098	0.000551676	-0.5429999999999999
106	2025-09-03 20:19:51	1.1346	0.000581336	-0.5429999999999999
107	2025-09-03 20:19:52	1.159	0.000572438	-0.4525
108	2025-09-03 20:29:46	1.0736	0.000673282	-0.362
109	2025-09-03 20:29:48	1.0736	0.000640656	-0.362
110	2025-09-03 20:29:49	1.0126000000000002	0.0005754040000000001	-0.4525
111	2025-09-03 20:29:50	1.0736	0.00063769	-0.5429999999999999
112	2025-09-03 20:29:51	1.0492000000000001	0.00060803	-0.4525
113	2025-09-03 20:29:52	1.0004	0.0007326020000000001	-0.362
114	2025-09-03 20:39:46	1.1224	0.000590234	-0.362
115	2025-09-03 20:39:48	0.9760000000000001	0.00054871	-0.362
116	2025-09-03 20:39:49	0.9394	0.000507186	-0.5429999999999999
117	2025-09-03 20:39:50	1.0736	0.000536846	-0.27149999999999996
118	2025-09-03 20:39:51	0.9882000000000001	0.000572438	-0.724
119	2025-09-03 20:39:52	1.0614000000000001	0.003437594	-0.27149999999999996
120	2025-09-03 20:49:46	1.0492000000000001	0.000649554	-0.6335
121	2025-09-03 20:49:48	1.0492000000000001	0.000480492	-0.724
122	2025-09-03 20:49:49	1.0248000000000002	0.000572438	-0.27149999999999996
123	2025-09-03 20:49:50	1.098	0.000628792	-0.362
124	2025-09-03 20:49:51	1.2322000000000002	0.000581336	-0.362
