	datetime	chl	turb	cDOM
0	2025-08-20 21:10:03	1.2688000000000001	0.000842344	-0.6335
1	2025-08-20 21:10:05	1.2322000000000002	0.000842344	-0.4525
2	2025-08-20 21:10:06	1.2566000000000002	0.0008898	-0.6335
3	2025-08-20 21:10:07	1.2444000000000002	0.000958018	-0.5429999999999999
4	2025-08-20 21:10:08	1.2322000000000002	0.000750398	-0.4525
5	2025-08-20 21:10:09	1.3298	0.000806752	-0.5429999999999999
6	2025-08-20 21:20:03	1.4518000000000002	0.0008215820000000001	-0.4525
7	2025-08-20 21:20:05	1.4884000000000002	0.00078599	-0.6335
8	2025-08-20 21:20:06	1.342	0.00086014	-0.6335
9	2025-08-20 21:20:07	1.2566000000000002	0.000990644	-0.724
10	2025-08-20 21:20:08	1.2810000000000001	0.000907596	-0.724
11	2025-08-20 21:20:09	1.5128000000000001	0.000753364	-0.724
12	2025-08-20 21:30:03	1.403	0.00094912	-0.724
13	2025-08-20 21:30:05	1.4274	0.000960984	-0.724
14	2025-08-20 21:30:06	1.3908	0.000854208	-0.5429999999999999
15	2025-08-20 21:30:07	1.403	0.00099361	-0.724
16	2025-08-20 21:30:08	1.3786	0.000880902	-0.6335
17	2025-08-20 21:30:09	1.3664	0.00100844	-0.362
18	2025-08-20 21:40:03	1.5616	0.00083048	-0.724
19	2025-08-20 21:40:05	1.4396	0.000694044	-0.6335
20	2025-08-20 21:40:06	1.5250000000000001	0.00081565	-0.4525
21	2025-08-20 21:40:07	1.5372000000000001	0.00083048	-0.4525
22	2025-08-20 21:40:08	1.5616	0.000987678	-0.5429999999999999
23	2025-08-20 21:40:09	1.4884000000000002	0.000928358	-0.724
24	2025-08-20 21:50:03	1.4274	0.00094912	-0.724
25	2025-08-20 21:50:05	1.4274	0.000880902	-0.5429999999999999
26	2025-08-20 21:50:06	1.5128000000000001	0.000895732	-0.724
27	2025-08-20 21:50:07	1.4152	0.00091946	-0.724
28	2025-08-20 21:50:08	1.4396	0.000851242	-0.4525
29	2025-08-20 21:50:09	1.3542	0.001002508	-0.362
30	2025-08-20 22:00:03	1.3664	0.001115216	-0.724
31	2025-08-20 22:00:05	1.4152	0.00091946	-0.5429999999999999
32	2025-08-20 22:00:06	1.4396	0.000916494	-0.905
33	2025-08-20 22:00:07	1.4274	0.001044032	-0.724
34	2025-08-20 22:00:08	1.4152	0.001017338	-0.5429999999999999
35	2025-08-20 22:00:09	1.3664	0.0008334460000000001	-0.6335
36	2025-08-20 22:10:03	1.5494	0.0009669160000000001	-0.27149999999999996
37	2025-08-20 22:10:05	1.7690000000000001	0.000913528	-0.6335
38	2025-08-20 22:10:06	1.4884000000000002	0.000880902	-0.362
39	2025-08-20 22:10:07	1.6226	0.00091946	-0.905
40	2025-08-20 22:10:08	1.4396	0.000943188	-0.362
41	2025-08-20 22:10:09	1.6104	0.000812684	-0.4525
42	2025-08-20 22:20:03	1.6958000000000002	0.000824548	-0.5429999999999999
43	2025-08-20 22:20:05	1.5372000000000001	0.0008097180000000001	-0.724
44	2025-08-20 22:20:06	1.5616	0.0008334460000000001	-0.5429999999999999
45	2025-08-20 22:20:07	1.4640000000000002	0.00075633	-0.724
46	2025-08-20 22:20:08	1.4884000000000002	0.00078599	-0.905
47	2025-08-20 22:20:09	1.4518000000000002	0.00080082	-0.5429999999999999
48	2025-08-20 22:30:03	1.4640000000000002	0.00086014	-0.362
49	2025-08-20 22:30:05	1.4884000000000002	0.0008215820000000001	-0.4525
50	2025-08-20 22:30:06	1.4884000000000002	0.000901664	-0.6335
51	2025-08-20 22:30:07	1.4396	0.000925392	-0.362
52	2025-08-20 22:30:08	1.5250000000000001	0.001020304	-0.6335
53	2025-08-20 22:30:09	1.4518000000000002	0.000803786	-0.724
54	2025-08-20 22:40:03	1.5128000000000001	0.00096395	-0.6335
55	2025-08-20 22:40:05	1.5128000000000001	0.000842344	-0.724
56	2025-08-20 22:40:06	1.5494	0.000848276	-0.6335
57	2025-08-20 22:40:07	1.5006000000000002	0.0009105620000000001	-0.4525
58	2025-08-20 22:40:08	1.4640000000000002	0.00087497	-0.5429999999999999
59	2025-08-20 22:40:09	1.5616	0.000863106	-0.362
60	2025-08-20 22:50:03	1.5616	0.00108259	-0.724
61	2025-08-20 22:50:05	1.5006000000000002	0.000892766	-0.4525
62	2025-08-20 22:50:06	1.4762000000000002	0.000869038	-0.362
63	2025-08-20 22:50:07	1.5982	0.0009342900000000001	-0.4525
64	2025-08-20 22:50:08	1.4274	0.000883868	-0.5429999999999999
65	2025-08-20 22:50:09	1.8178	0.000972848	-0.5429999999999999
66	2025-08-20 23:00:03	1.4884000000000002	0.000854208	-0.5429999999999999
67	2025-08-20 23:00:05	1.4396	0.001011406	-0.6335
68	2025-08-20 23:00:06	1.4884000000000002	0.000952086	-0.905
69	2025-08-20 23:00:07	1.6104	0.001049964	-0.905
70	2025-08-20 23:00:08	1.586	0.001106318	-0.6335
71	2025-08-20 23:00:09	1.6714	0.000907596	-0.724
72	2025-08-20 23:10:03	1.4518000000000002	0.000925392	-0.5429999999999999
73	2025-08-20 23:10:05	1.3542	0.000854208	-0.6335
74	2025-08-20 23:10:06	1.403	0.000774126	-0.6335
75	2025-08-20 23:10:07	1.4396	0.00091946	-0.362
76	2025-08-20 23:10:08	1.4396	0.0009105620000000001	-0.4525
77	2025-08-20 23:10:09	1.4640000000000002	0.00083048	-0.8145
78	2025-08-20 23:20:03	1.5006000000000002	0.00078599	-0.6335
79	2025-08-20 23:20:05	1.5006000000000002	0.000768194	-0.4525
80	2025-08-20 23:20:06	1.5494	0.00086014	-0.6335
81	2025-08-20 23:20:07	1.7446000000000002	0.000842344	-0.4525
82	2025-08-20 23:20:08	1.5616	0.0008898	-0.4525
83	2025-08-20 23:20:09	1.5006000000000002	0.00084531	-0.4525
84	2025-08-20 23:30:03	1.342	0.000842344	-0.724
85	2025-08-20 23:30:05	1.5006000000000002	0.000901664	-0.724
86	2025-08-20 23:30:06	1.3908	0.0008215820000000001	-0.6335
87	2025-08-20 23:30:07	1.4762000000000002	0.000803786	-0.724
88	2025-08-20 23:30:08	1.5128000000000001	0.00080082	-0.5429999999999999
89	2025-08-20 23:30:09	1.4396	0.0014978300000000001	-0.8145
90	2025-08-20 23:40:03	1.586	0.00080082	-0.6335
91	2025-08-20 23:40:05	1.5982	0.00081565	-0.6335
92	2025-08-20 23:40:06	1.4884000000000002	0.000937256	-0.905
93	2025-08-20 23:40:07	1.6592	0.0009342900000000001	-0.362
94	2025-08-20 23:40:08	1.5372000000000001	0.000901664	-0.724
95	2025-08-20 23:40:09	1.4518000000000002	0.000972848	-0.6335
96	2025-08-20 23:50:03	1.342	0.000863106	-0.724
97	2025-08-20 23:50:05	1.403	0.00071184	-0.5429999999999999
98	2025-08-20 23:50:06	1.3908	0.00077116	-0.362
99	2025-08-20 23:50:07	1.403	0.000753364	-0.5429999999999999
100	2025-08-20 23:50:08	1.4640000000000002	0.000824548	-0.4525
101	2025-08-20 23:50:09	1.4396	0.000854208	-0.724
102	2025-08-21 00:00:03	1.4396	0.00077116	-0.8145
103	2025-08-21 00:00:05	1.3054000000000001	0.000744466	-0.6335
104	2025-08-21 00:00:06	1.1956	0.000670316	-0.724
105	2025-08-21 00:00:07	1.4152	0.002132554	-0.4525
106	2025-08-21 00:00:08	1.3054000000000001	0.000886834	-0.6335
107	2025-08-21 00:00:09	1.1834	0.000685146	-0.4525
108	2025-08-21 00:10:03	1.3542	0.000836412	-0.724
109	2025-08-21 00:10:05	1.3542	0.000818616	-0.5429999999999999
110	2025-08-21 00:10:06	1.3908	0.000791922	-0.724
111	2025-08-21 00:10:07	1.4762000000000002	0.000783024	-0.8145
112	2025-08-21 00:10:08	1.3542	0.000747432	-0.724
113	2025-08-21 00:10:09	1.3908	0.000842344	-0.724
114	2025-08-21 00:20:03	1.4396	0.000895732	-0.6335
115	2025-08-21 00:20:05	1.403	0.000735568	-0.5429999999999999
116	2025-08-21 00:20:06	1.3786	0.0008097180000000001	-0.5429999999999999
117	2025-08-21 00:20:07	1.3786	0.00071184	-0.362
118	2025-08-21 00:20:08	1.4396	0.00077116	-0.6335
119	2025-08-21 00:20:09	1.3298	0.000714806	-0.724
120	2025-08-21 00:30:03	1.3542	0.000768194	-0.8145
121	2025-08-21 00:30:05	1.4274	0.000685146	-0.724
122	2025-08-21 00:30:06	1.403	0.0007415	-0.6335
123	2025-08-21 00:30:07	1.7568000000000001	0.000747432	-0.5429999999999999
124	2025-08-21 00:30:08	1.342	0.000738534	-0.4525
125	2025-08-21 00:30:09	1.3786	0.00077116	-0.6335
126	2025-08-21 00:40:03	1.3298	0.0007415	-0.8145
127	2025-08-21 00:40:05	1.3298	0.00075633	-0.6335
128	2025-08-21 00:40:06	1.403	0.000759296	-0.4525
129	2025-08-21 00:40:07	1.3908	0.000794888	-0.5429999999999999
130	2025-08-21 00:40:08	1.4274	0.000803786	-0.6335
131	2025-08-21 00:40:09	1.5494	0.000691078	-0.8145
132	2025-08-21 00:50:03	1.5616	0.000750398	-0.362
133	2025-08-21 00:50:05	1.4396	0.001091488	-0.4525
134	2025-08-21 00:50:06	1.3664	0.000774126	-0.8145
135	2025-08-21 00:50:07	1.5494	0.000723704	-0.724
136	2025-08-21 00:50:08	1.3298	0.0007207380000000001	-0.6335
137	2025-08-21 00:50:09	1.403	0.0007207380000000001	-0.6335
138	2025-08-21 01:00:03	1.4518000000000002	0.000981746	-0.6335
139	2025-08-21 01:00:05	1.4884000000000002	0.00081565	-0.724
140	2025-08-21 01:00:06	1.5128000000000001	0.000783024	-0.5429999999999999
141	2025-08-21 01:00:07	1.4884000000000002	0.000714806	-0.4525
142	2025-08-21 01:00:08	1.3908	0.00078599	-0.4525
143	2025-08-21 01:00:09	1.5006000000000002	0.00078599	-0.724
144	2025-08-21 01:10:03	1.3908	0.00078599	-0.6335
145	2025-08-21 01:10:05	1.3298	0.00081565	-0.5429999999999999
146	2025-08-21 01:10:06	1.3786	0.00097878	-0.27149999999999996
147	2025-08-21 01:10:07	1.3298	0.0008660720000000001	-0.6335
148	2025-08-21 01:10:08	1.4640000000000002	0.00115674	-0.4525
149	2025-08-21 01:10:09	1.4884000000000002	0.000797854	-0.4525
150	2025-08-21 01:20:03	1.22	0.0007207380000000001	-0.6335
151	2025-08-21 01:20:05	1.2688000000000001	0.000803786	-0.8145
152	2025-08-21 01:20:06	1.1956	0.000925392	-0.5429999999999999
153	2025-08-21 01:20:07	1.342	0.000851242	-0.4525
154	2025-08-21 01:20:08	1.2078	0.00078599	-0.5429999999999999
155	2025-08-21 01:20:09	1.2566000000000002	0.000744466	-0.5429999999999999
156	2025-08-21 01:30:03	1.0614000000000001	0.00077116	0.181
157	2025-08-21 01:30:05	1.1834	0.000788956	-0.181
158	2025-08-21 01:30:06	1.159	0.000714806	0.0
159	2025-08-21 01:30:07	1.098	0.000901664	0.181
160	2025-08-21 01:30:08	1.0614000000000001	0.000783024	-0.181
161	2025-08-21 01:30:09	1.1712	0.000691078	0.0
162	2025-08-21 01:40:03	1.2078	0.000960984	0.0905
163	2025-08-21 01:40:05	1.159	0.000824548	0.0
164	2025-08-21 01:40:06	1.22	0.0008097180000000001	-0.181
165	2025-08-21 01:40:07	1.2078	0.00102327	-0.0905
166	2025-08-21 01:40:08	1.2932000000000001	0.00081565	-0.0905
167	2025-08-21 01:40:09	1.2444000000000002	0.0010054740000000001	0.181
168	2025-08-21 01:50:03	1.1834	0.000925392	-0.181
169	2025-08-21 01:50:05	1.2810000000000001	0.000851242	0.0
170	2025-08-21 01:50:06	1.1346	0.000916494	-0.0905
171	2025-08-21 01:50:07	1.1468	0.000863106	-0.181
172	2025-08-21 01:50:08	1.3664	0.000848276	-0.362
173	2025-08-21 01:50:09	1.1956	0.000937256	-0.181
174	2025-08-21 02:00:03	1.1346	0.00083048	-0.362
175	2025-08-21 02:00:05	1.2444000000000002	0.000803786	-0.27149999999999996
176	2025-08-21 02:00:06	1.1712	0.000797854	-0.27149999999999996
177	2025-08-21 02:00:07	1.1346	0.000880902	-0.27149999999999996
178	2025-08-21 02:00:08	1.2078	0.000999542	-0.27149999999999996
179	2025-08-21 02:00:09	1.22	0.000836412	-0.27149999999999996
180	2025-08-21 02:10:03	1.1346	0.0007326020000000001	-0.724
181	2025-08-21 02:10:05	1.1224	0.000714806	-0.4525
182	2025-08-21 02:10:06	1.2444000000000002	0.000839378	-0.0905
183	2025-08-21 02:10:07	1.098	0.000702942	-0.27149999999999996
184	2025-08-21 02:10:08	1.2078	0.000883868	-0.4525
185	2025-08-21 02:10:09	1.1834	0.000791922	-0.27149999999999996
186	2025-08-21 02:20:03	1.2444000000000002	0.000753364	-0.27149999999999996
187	2025-08-21 02:20:05	1.3176	0.00066735	-0.6335
188	2025-08-21 02:20:06	1.1956	0.0007770920000000001	-0.362
189	2025-08-21 02:20:07	1.1346	0.000788956	-0.181
190	2025-08-21 02:20:08	1.2566000000000002	0.00094912	-0.5429999999999999
